synthetic,date,operator_id,task_type,tonnes,distance_m,operator_experience_yrs,terrain,weather,recent_cycle_s,duration_min
1,2026-08-02,OP-101,stockpile,313.96,40.299,12,firm,clear,32.997,23.53
1,2026-08-02,OP-101,stockpile,379.729,132.639,12,firm,clear,31.349,29.039
1,2026-08-02,OP-101,stockpile,306.181,65.839,12,firm,clear,29.685,26.571
1,2026-08-02,OP-101,stockpile,410.991,81.679,12,firm,clear,31.025,30.902
1,2026-08-03,OP-101,grading,152.512,93.533,12,rocky,clear,56.969,37.132
1,2026-08-03,OP-101,grading,55.214,31.758,12,rocky,clear,54.574,14.802
1,2026-08-03,OP-101,grading,36.308,124.037,12,rocky,clear,57.326,13.19
1,2026-08-03,OP-101,grading,59.894,76.547,12,rocky,clear,49.244,14.562
1,2026-08-03,OP-101,grading,107.313,104.579,12,rocky,clear,51.82,25.814
1,2026-08-03,OP-101,grading,125.666,87.121,12,rocky,clear,55.507,33.108
1,2026-08-03,OP-101,grading,392.35,6.83,12,rocky,clear,54.5,91.695
1,2026-08-03,OP-101,grading,226.89,43.797,12,rocky,clear,50.356,49.701
1,2026-08-03,OP-101,grading,182.34,22.894,12,rocky,clear,55.971,43.426
1,2026-08-03,OP-101,grading,362.968,61.166,12,rocky,clear,55.477,88.65
1,2026-08-04,OP-101,stockpile,299.228,18.228,12,firm,clear,29.875,23.001
1,2026-08-04,OP-101,stockpile,207.433,21.09,12,firm,clear,27.866,12.366
1,2026-08-04,OP-101,stockpile,93.016,158.845,12,firm,clear,29.43,8.575
1,2026-08-04,OP-101,stockpile,217.532,11.216,12,firm,clear,29.299,13.608
1,2026-08-04,OP-101,stockpile,117.478,134.058,12,firm,clear,33.359,9.247
1,2026-08-04,OP-101,stockpile,287.799,112.009,12,firm,clear,31.406,22.129
1,2026-08-04,OP-101,stockpile,90.943,149.659,12,firm,clear,33.606,11.623
1,2026-08-04,OP-101,stockpile,190.266,120.685,12,firm,clear,28.529,14.005
1,2026-08-04,OP-101,stockpile,184.45,34.386,12,firm,clear,29.916,10.592
1,2026-08-04,OP-101,stockpile,186.58,67.795,12,firm,clear,30.48,17.564
1,2026-08-05,OP-101,trenching,336.974,151.16,12,firm,clear,37.616,42.074
1,2026-08-05,OP-101,trenching,336.854,151.513,12,firm,clear,44.446,46.472
1,2026-08-05,OP-101,trenching,232.701,81.121,12,firm,clear,41.551,29.382
1,2026-08-05,OP-101,trenching,219.164,127.136,12,firm,clear,42.126,32.818
1,2026-08-05,OP-101,trenching,156.43,146.824,12,firm,clear,41.649,25.81
1,2026-08-05,OP-101,trenching,49.751,99.375,12,firm,clear,39.815,8.959
1,2026-08-05,OP-101,trenching,99.928,133.631,12,firm,clear,38.89,17.011
1,2026-08-05,OP-101,trenching,231.989,54.795,12,firm,clear,41.367,36.184
1,2026-08-05,OP-101,trenching,261.536,158.802,12,firm,clear,37.547,33.553
1,2026-08-05,OP-101,trenching,210.524,117.196,12,firm,clear,42.023,32.602
1,2026-08-06,OP-101,grading,250.789,158.079,12,firm,heat,47.702,56.211
1,2026-08-06,OP-101,grading,317.303,11.46,12,firm,heat,45.423,63.955
1,2026-08-06,OP-101,grading,86.203,66.327,12,firm,heat,44.494,17.661
1,2026-08-06,OP-101,grading,204.713,26.488,12,firm,heat,46.975,43.169
1,2026-08-06,OP-101,grading,226.844,85.647,12,firm,heat,48.836,51.975
1,2026-08-06,OP-101,grading,348.178,129.124,12,firm,heat,46.793,80.452
1,2026-08-06,OP-101,grading,223.589,81.248,12,firm,heat,44.351,47.108
1,2026-08-06,OP-101,grading,163.337,159.848,12,firm,heat,46.818,37.787
1,2026-08-06,OP-101,grading,124.089,155.709,12,firm,heat,46.667,28.086
1,2026-08-06,OP-101,grading,355.151,63.652,12,firm,heat,52.229,86.44
1,2026-08-07,OP-101,load_truck,37.335,140.783,12,firm,heat,36.013,4.594
1,2026-08-07,OP-101,load_truck,345.713,47.166,12,firm,heat,36.105,38.312
1,2026-08-07,OP-101,load_truck,220.544,152.813,12,firm,heat,35.288,25.91
1,2026-08-07,OP-101,load_truck,347.563,39.772,12,firm,heat,36.286,34.64
1,2026-08-07,OP-101,load_truck,166.64,141.538,12,firm,heat,37.687,23.318
1,2026-08-07,OP-101,load_truck,168.888,19.962,12,firm,heat,32.54,16.914
1,2026-08-07,OP-101,load_truck,299.529,143.274,12,firm,heat,34.076,33.542
1,2026-08-07,OP-101,load_truck,148.613,29.352,12,firm,heat,31.71,15.66
1,2026-08-07,OP-101,load_truck,341.111,97.484,12,firm,heat,36.624,36.706
1,2026-08-07,OP-101,load_truck,86.644,39.498,12,firm,heat,36.198,7.134
1,2026-08-08,OP-101,stockpile,22.334,24.052,12,firm,clear,30.058,1.638
1,2026-08-08,OP-101,stockpile,244.364,137.234,12,firm,clear,29.507,18.778
1,2026-08-08,OP-101,stockpile,55.63,137.38,12,firm,clear,29.354,5.211
1,2026-08-08,OP-101,stockpile,86.745,4.044,12,firm,clear,29.729,7.982
1,2026-08-08,OP-101,stockpile,268.609,56.559,12,firm,clear,29.827,16.819
1,2026-08-08,OP-101,stockpile,394.588,55.584,12,firm,clear,29.92,24.297
1,2026-08-08,OP-101,stockpile,368.435,61.509,12,firm,clear,28.947,27.442
1,2026-08-08,OP-101,stockpile,126.406,0.912,12,firm,clear,31.537,7.704
1,2026-08-08,OP-101,stockpile,111.737,115.655,12,firm,clear,31.724,11.553
1,2026-08-08,OP-101,stockpile,278.943,148.336,12,firm,clear,28.772,18.459
1,2026-08-09,OP-101,load_truck,227.337,63.568,12,rocky,clear,37.111,26.037
1,2026-08-09,OP-101,load_truck,315.584,88.485,12,rocky,clear,45.358,38.721
1,2026-08-09,OP-101,load_truck,63.25,158.661,12,rocky,clear,44.3,12.967
1,2026-08-09,OP-101,load_truck,168.261,71.39,12,rocky,clear,40.789,18.34
1,2026-08-09,OP-101,load_truck,283.433,15.274,12,rocky,clear,41.308,32.892
1,2026-08-09,OP-101,load_truck,116.947,70.446,12,rocky,clear,41.358,16.371
1,2026-08-09,OP-101,load_truck,404.692,127.378,12,rocky,clear,41.622,47.846
1,2026-08-09,OP-101,load_truck,170.734,32.559,12,rocky,clear,39.487,16.485
1,2026-08-09,OP-101,load_truck,92.188,112.134,12,rocky,clear,41.098,13.617
1,2026-08-09,OP-101,load_truck,35.383,29.348,12,rocky,clear,41.655,3.252
1,2026-08-10,OP-101,stockpile,58.132,99.347,12,rocky,clear,37.271,6.986
1,2026-08-10,OP-101,stockpile,130.518,72.611,12,rocky,clear,38.025,11.776
1,2026-08-10,OP-101,stockpile,408.525,10.519,12,rocky,clear,36.829,36.859
1,2026-08-10,OP-101,stockpile,179.278,7.199,12,rocky,clear,39.14,18.353
1,2026-08-10,OP-101,stockpile,24.586,110.046,12,rocky,clear,38.695,6.351
1,2026-08-10,OP-101,stockpile,406.902,81.022,12,rocky,clear,38.813,38.301
1,2026-08-10,OP-101,stockpile,402.053,139.951,12,rocky,clear,35.111,35.311
1,2026-08-10,OP-101,stockpile,252.507,0.767,12,rocky,clear,42.183,25.102
1,2026-08-10,OP-101,stockpile,177.674,55.986,12,rocky,clear,39.394,14.516
1,2026-08-10,OP-101,stockpile,213.575,65.709,12,rocky,clear,37.405,21.475
1,2026-08-11,OP-101,stockpile,85.787,102.042,12,firm,clear,30.829,6.365
1,2026-08-11,OP-101,stockpile,303.308,86.526,12,firm,clear,28.609,20.241
1,2026-08-11,OP-101,stockpile,100.225,82.782,12,firm,clear,28.378,9.297
1,2026-08-11,OP-101,stockpile,387.462,93.274,12,firm,clear,30.695,29.087
1,2026-08-11,OP-101,stockpile,78.453,64.841,12,firm,clear,27.828,5.447
1,2026-08-11,OP-101,stockpile,44.135,44.526,12,firm,clear,32.092,3.188
1,2026-08-11,OP-101,stockpile,416.596,14.28,12,firm,clear,30.416,30.415
1,2026-08-11,OP-101,stockpile,77.689,9.707,12,firm,clear,32.372,7.293
1,2026-08-11,OP-101,stockpile,375.465,123.223,12,firm,clear,27.889,22.529
1,2026-08-11,OP-101,stockpile,56.73,7.483,12,firm,clear,33.906,4.345
1,2026-08-12,OP-101,stockpile,196.753,131.203,12,rocky,clear,34.773,20.557
1,2026-08-12,OP-101,stockpile,315.468,4.603,12,rocky,clear,37.942,31.581
1,2026-08-12,OP-101,stockpile,277.789,128.065,12,rocky,clear,38.402,34.619
1,2026-08-12,OP-101,stockpile,307.668,117.5,12,rocky,clear,35.896,27.157
1,2026-08-12,OP-101,stockpile,282.324,49.262,12,rocky,clear,37.438,25.453
1,2026-08-12,OP-101,stockpile,78.333,151.33,12,rocky,clear,38.9,11.409
1,2026-08-12,OP-101,stockpile,60.591,72.847,12,rocky,clear,40.759,8.755
1,2026-08-12,OP-101,stockpile,90.974,136.476,12,rocky,clear,38.057,13.865
1,2026-08-12,OP-101,stockpile,286.873,54.456,12,rocky,clear,38.438,25.828
1,2026-08-12,OP-101,stockpile,138.406,70.382,12,rocky,clear,37.346,14.001
1,2026-08-13,OP-101,grading,68.293,69.57,12,rocky,rain,64.442,29.086
1,2026-08-13,OP-101,grading,299.986,44.172,12,rocky,rain,67.315,113.879
1,2026-08-13,OP-101,grading,54.657,58.216,12,rocky,rain,61.184,14.188
1,2026-08-13,OP-101,grading,64.912,3.916,12,rocky,rain,54.363,15.553
1,2026-08-13,OP-101,grading,203.035,88.844,12,rocky,rain,65.886,67.654
1,2026-08-13,OP-101,grading,187.294,147.786,12,rocky,rain,66.006,63.874
1,2026-08-13,OP-101,grading,267.449,148.805,12,rocky,rain,64.546,96.637
1,2026-08-13,OP-101,grading,41.958,110.113,12,rocky,rain,63.306,14.974
1,2026-08-13,OP-101,grading,385.011,28.321,12,rocky,rain,63.792,137.749
1,2026-08-13,OP-101,grading,229.988,134.308,12,rocky,rain,61.839,69.851
1,2026-08-14,OP-101,grading,254.18,84.782,12,firm,clear,42.5,50.608
1,2026-08-14,OP-101,grading,282.837,156.992,12,firm,clear,42.295,50.847
1,2026-08-14,OP-101,grading,305.629,102.107,12,firm,clear,45.536,68.898
1,2026-08-14,OP-101,grading,85.99,65.321,12,firm,clear,43.045,19.891
1,2026-08-14,OP-101,grading,78.008,14.425,12,firm,clear,41.053,14.905
1,2026-08-14,OP-101,grading,224.306,141.721,12,firm,clear,45.201,47.05
1,2026-08-14,OP-101,grading,294.766,28.842,12,firm,clear,44.569,59.533
1,2026-08-14,OP-101,grading,335.26,131.009,12,firm,clear,43.204,61.232
1,2026-08-14,OP-101,grading,241.442,51.212,12,firm,clear,44.554,50.799
1,2026-08-14,OP-101,grading,98.522,3.222,12,firm,clear,42.579,16.327
1,2026-07-01,OP-102,load_truck,66.731,40.398,2,firm,clear,45.331,9.099
1,2026-07-01,OP-102,load_truck,331.323,21.4,2,firm,clear,50.589,47.643
1,2026-07-01,OP-102,load_truck,405.198,61.184,2,firm,clear,49.733,44.882
1,2026-07-01,OP-102,load_truck,373.817,59.973,2,firm,clear,52.06,59.019
1,2026-07-01,OP-102,load_truck,322.254,46.34,2,firm,clear,43.529,35.524
1,2026-07-01,OP-102,load_truck,341.402,55.149,2,firm,clear,43.83,45.136
1,2026-07-01,OP-102,load_truck,182.426,155.854,2,firm,clear,45.094,25.714
1,2026-07-01,OP-102,load_truck,361.049,20.732,2,firm,clear,46.303,36.027
1,2026-07-01,OP-102,load_truck,133.722,62.626,2,firm,clear,47.378,16.185
1,2026-07-01,OP-102,load_truck,162.57,61.877,2,firm,clear,45.429,18.613
1,2026-07-02,OP-102,load_truck,104.705,59.716,2,soft,heat,56.94,16.484
1,2026-07-02,OP-102,load_truck,300.251,53.207,2,soft,heat,56.502,47.822
1,2026-07-02,OP-102,load_truck,93.779,44.145,2,soft,heat,54.964,14.969
1,2026-07-02,OP-102,load_truck,222.859,138.042,2,soft,heat,52.281,42.31
1,2026-07-02,OP-102,load_truck,300.479,100.836,2,soft,heat,56.253,51.988
1,2026-07-02,OP-102,load_truck,286.58,137.622,2,soft,heat,56.41,49.24
1,2026-07-02,OP-102,load_truck,310.19,87.253,2,soft,heat,56.6,48.054
1,2026-07-02,OP-102,load_truck,112.479,34.748,2,soft,heat,49.881,19.507
1,2026-07-02,OP-102,load_truck,238.349,152.442,2,soft,heat,57.994,45.563
1,2026-07-02,OP-102,load_truck,52.543,35.073,2,soft,heat,54.345,9.674
1,2026-07-03,OP-102,stockpile,339.936,114.296,2,rocky,clear,50.845,45.982
1,2026-07-03,OP-102,stockpile,352.937,3.705,2,rocky,clear,50.936,41.493
1,2026-07-03,OP-102,stockpile,228.474,119.041,2,rocky,clear,53.521,30.283
1,2026-07-03,OP-102,stockpile,263.862,122.051,2,rocky,clear,49.735,33.357
1,2026-07-03,OP-102,stockpile,314.494,119.591,2,rocky,clear,50.96,37.549
1,2026-07-03,OP-102,stockpile,246.523,27.184,2,rocky,clear,54.198,39.994
1,2026-07-03,OP-102,stockpile,145.162,141.213,2,rocky,clear,49.749,21.623
1,2026-07-03,OP-102,stockpile,73.497,88.928,2,rocky,clear,54.717,12.82
1,2026-07-03,OP-102,stockpile,244.891,68.697,2,rocky,clear,52.728,32.905
1,2026-07-03,OP-102,stockpile,29.442,108.85,2,rocky,clear,49.594,7.002
1,2026-07-04,OP-102,grading,401.268,124.913,2,firm,rain,74.743,148.671
1,2026-07-04,OP-102,grading,394.106,146.611,2,firm,rain,68.553,171.64
1,2026-07-04,OP-102,grading,415.86,72.395,2,firm,rain,66.057,135.313
1,2026-07-04,OP-102,grading,55.28,126.122,2,firm,rain,71.774,21.229
1,2026-07-04,OP-102,grading,26.372,47.928,2,firm,rain,69.24,11.855
1,2026-07-04,OP-102,grading,414.482,130.697,2,firm,rain,74.741,150.136
1,2026-07-04,OP-102,grading,64.216,22.916,2,firm,rain,68.881,20.045
1,2026-07-04,OP-102,grading,270.623,34.529,2,firm,rain,72.293,101.966
1,2026-07-04,OP-102,grading,161.767,97.632,2,firm,rain,70.031,67.752
1,2026-07-04,OP-102,grading,360.261,73.985,2,firm,rain,71.527,124.568
1,2026-07-05,OP-102,stockpile,287.387,78.407,2,firm,clear,41.759,30.266
1,2026-07-05,OP-102,stockpile,275.768,145.932,2,firm,clear,42.213,29.978
1,2026-07-05,OP-102,stockpile,173.168,96.992,2,firm,clear,39.556,17.332
1,2026-07-05,OP-102,stockpile,168.515,148.563,2,firm,clear,40.713,17.618
1,2026-07-05,OP-102,stockpile,222.673,142.003,2,firm,clear,41.916,25.628
1,2026-07-05,OP-102,stockpile,305.643,115.951,2,firm,clear,41.318,32.936
1,2026-07-05,OP-102,stockpile,100.903,112.196,2,firm,clear,37.447,10.821
1,2026-07-05,OP-102,stockpile,71.538,71.532,2,firm,clear,43.559,7.636
1,2026-07-05,OP-102,stockpile,287.9,54.538,2,firm,clear,45.107,32.491
1,2026-07-05,OP-102,stockpile,211.839,62.912,2,firm,clear,44.54,23.411
1,2026-07-06,OP-102,load_truck,338.116,157.177,2,firm,clear,45.601,45.472
1,2026-07-06,OP-102,load_truck,114.437,95.378,2,firm,clear,49.471,19.234
1,2026-07-06,OP-102,load_truck,376.531,30.719,2,firm,clear,46.941,45.789
1,2026-07-06,OP-102,load_truck,337.686,96.047,2,firm,clear,44.371,40.977
1,2026-07-06,OP-102,load_truck,411.901,111.102,2,firm,clear,50.53,59.485
1,2026-07-06,OP-102,load_truck,196.811,16.479,2,firm,clear,45.917,23.966
1,2026-07-06,OP-102,load_truck,209.655,0.986,2,firm,clear,49.209,30.761
1,2026-07-06,OP-102,load_truck,150.394,13.312,2,firm,clear,46.056,17.074
1,2026-07-06,OP-102,load_truck,331.119,62.979,2,firm,clear,48.684,45.497
1,2026-07-06,OP-102,load_truck,51.292,19.937,2,firm,clear,49.444,7.73
1,2026-07-07,OP-102,trenching,140.746,102.553,2,soft,clear,65.696,36.274
1,2026-07-07,OP-102,trenching,256.014,139.709,2,soft,clear,62.304,61.041
1,2026-07-07,OP-102,trenching,137.18,113.832,2,soft,clear,61.685,31.401
1,2026-07-07,OP-102,trenching,360.341,75.575,2,soft,clear,69.101,87.941
1,2026-07-07,OP-102,trenching,182.269,100.344,2,soft,clear,62.59,36.748
1,2026-07-07,OP-102,trenching,398.479,150.428,2,soft,clear,62.294,92.087
1,2026-07-07,OP-102,trenching,213.308,25.494,2,soft,clear,63.019,43.142
1,2026-07-07,OP-102,trenching,71.0,159.968,2,soft,clear,62.377,17.98
1,2026-07-07,OP-102,trenching,80.353,120.199,2,soft,clear,60.571,17.54
1,2026-07-07,OP-102,trenching,413.831,53.283,2,soft,clear,63.43,92.672
1,2026-07-08,OP-102,load_truck,313.681,28.762,2,firm,clear,45.996,39.471
1,2026-07-08,OP-102,load_truck,143.059,1.222,2,firm,clear,48.408,19.625
1,2026-07-08,OP-102,load_truck,196.615,88.094,2,firm,clear,47.484,23.747
1,2026-07-08,OP-102,load_truck,296.996,107.689,2,firm,clear,47.398,40.062
1,2026-07-08,OP-102,load_truck,339.031,75.533,2,firm,clear,46.421,38.394
1,2026-07-08,OP-102,load_truck,231.377,158.887,2,firm,clear,42.624,23.35
1,2026-07-08,OP-102,load_truck,135.214,71.473,2,firm,clear,45.528,21.543
1,2026-07-08,OP-102,load_truck,183.299,159.083,2,firm,clear,47.424,26.873
1,2026-07-08,OP-102,load_truck,267.23,13.293,2,firm,clear,46.341,27.293
1,2026-07-08,OP-102,load_truck,146.452,149.609,2,firm,clear,44.15,22.664
1,2026-07-09,OP-102,load_truck,100.055,158.162,2,rocky,rain,62.446,24.53
1,2026-07-09,OP-102,load_truck,371.574,53.909,2,rocky,rain,72.157,81.7
1,2026-07-09,OP-102,load_truck,287.45,29.567,2,rocky,rain,69.835,57.041
1,2026-07-09,OP-102,load_truck,256.666,106.337,2,rocky,rain,71.305,63.724
1,2026-07-09,OP-102,load_truck,370.409,9.358,2,rocky,rain,70.427,74.081
1,2026-07-09,OP-102,load_truck,67.083,10.596,2,rocky,rain,67.682,15.186
1,2026-07-09,OP-102,load_truck,353.85,39.687,2,rocky,rain,69.661,73.292
1,2026-07-09,OP-102,load_truck,128.237,30.177,2,rocky,rain,63.142,24.144
1,2026-07-09,OP-102,load_truck,394.231,57.803,2,rocky,rain,70.743,94.634
1,2026-07-09,OP-102,load_truck,284.605,38.408,2,rocky,rain,67.5,70.801
1,2026-07-10,OP-102,trenching,145.126,81.197,2,rocky,heat,80.625,39.248
1,2026-07-10,OP-102,trenching,408.031,137.968,2,rocky,heat,76.982,107.543
1,2026-07-10,OP-102,trenching,320.379,147.528,2,rocky,heat,79.078,90.134
1,2026-07-10,OP-102,trenching,412.204,22.817,2,rocky,heat,78.597,107.37
1,2026-07-10,OP-102,trenching,270.693,5.925,2,rocky,heat,77.765,82.461
1,2026-07-10,OP-102,trenching,66.103,110.363,2,rocky,heat,75.008,19.62
1,2026-07-10,OP-102,trenching,314.854,71.674,2,rocky,heat,78.673,90.856
1,2026-07-10,OP-102,trenching,83.034,20.438,2,rocky,heat,71.322,19.754
1,2026-07-10,OP-102,trenching,71.324,71.123,2,rocky,heat,63.892,19.184
1,2026-07-10,OP-102,trenching,125.598,140.414,2,rocky,heat,80.177,39.204
1,2026-07-11,OP-102,trenching,179.024,82.697,2,soft,rain,75.61,58.486
1,2026-07-11,OP-102,trenching,334.906,14.661,2,soft,rain,66.39,83.495
1,2026-07-11,OP-102,trenching,405.431,6.489,2,soft,rain,73.149,120.763
1,2026-07-11,OP-102,trenching,148.4,1.093,2,soft,rain,73.621,38.445
1,2026-07-11,OP-102,trenching,151.796,49.956,2,soft,rain,71.65,39.849
1,2026-07-11,OP-102,trenching,268.919,68.642,2,soft,rain,79.453,66.147
1,2026-07-11,OP-102,trenching,151.832,40.5,2,soft,rain,71.004,36.013
1,2026-07-11,OP-102,trenching,308.474,151.284,2,soft,rain,71.265,89.965
1,2026-07-11,OP-102,trenching,118.757,157.159,2,soft,rain,77.686,37.781
1,2026-07-11,OP-102,trenching,57.417,59.578,2,soft,rain,76.294,17.525
1,2026-07-12,OP-102,grading,96.886,64.534,2,firm,rain,68.282,32.259
1,2026-07-12,OP-102,grading,411.755,99.783,2,firm,rain,74.277,151.368
1,2026-07-12,OP-102,grading,55.678,88.815,2,firm,rain,69.061,19.793
1,2026-07-12,OP-102,grading,376.958,90.822,2,firm,rain,68.384,143.69
1,2026-07-12,OP-102,grading,155.364,41.077,2,firm,rain,67.406,56.223
1,2026-07-12,OP-102,grading,118.206,93.322,2,firm,rain,68.449,40.884
1,2026-07-12,OP-102,grading,271.817,133.348,2,firm,rain,72.327,109.537
1,2026-07-12,OP-102,grading,217.651,102.252,2,firm,rain,74.906,92.56
1,2026-07-12,OP-102,grading,31.304,24.607,2,firm,rain,78.82,11.634
1,2026-07-12,OP-102,grading,160.106,106.232,2,firm,rain,70.348,61.552
1,2026-07-13,OP-102,grading,131.203,31.754,2,soft,clear,67.334,43.165
1,2026-07-13,OP-102,grading,331.001,136.588,2,soft,clear,71.594,113.998
1,2026-07-13,OP-102,grading,170.397,30.579,2,soft,clear,75.791,58.51
1,2026-07-13,OP-102,grading,101.854,139.306,2,soft,clear,68.031,32.002
1,2026-07-13,OP-102,grading,379.573,72.764,2,soft,clear,64.118,99.306
1,2026-07-13,OP-102,grading,342.561,138.899,2,soft,clear,73.004,127.653
1,2026-07-13,OP-102,grading,39.636,0.72,2,soft,clear,66.059,10.886
1,2026-07-13,OP-102,grading,237.839,88.759,2,soft,clear,75.773,88.679
1,2026-07-13,OP-102,grading,120.511,102.804,2,soft,clear,68.282,43.231
1,2026-07-13,OP-102,grading,412.172,118.212,2,soft,clear,68.571,120.018
1,2026-07-14,OP-102,load_truck,392.087,95.046,2,rocky,clear,57.462,63.79
1,2026-07-14,OP-102,load_truck,211.489,50.749,2,rocky,clear,55.276,34.821
1,2026-07-14,OP-102,load_truck,21.593,87.571,2,rocky,clear,66.898,6.769
1,2026-07-14,OP-102,load_truck,253.724,98.96,2,rocky,clear,57.843,38.711
1,2026-07-14,OP-102,load_truck,259.389,65.627,2,rocky,clear,59.447,40.951
1,2026-07-14,OP-102,load_truck,76.165,112.879,2,rocky,clear,59.221,14.439
1,2026-07-14,OP-102,load_truck,397.018,23.396,2,rocky,clear,62.085,61.759
1,2026-07-14,OP-102,load_truck,138.044,118.188,2,rocky,clear,59.737,23.181
1,2026-07-14,OP-102,load_truck,159.013,87.623,2,rocky,clear,59.051,26.0
1,2026-07-14,OP-102,load_truck,402.782,25.77,2,rocky,clear,61.907,64.705
1,2026-07-15,OP-102,stockpile,384.545,80.103,2,rocky,clear,54.314,54.231
1,2026-07-15,OP-102,stockpile,401.736,135.567,2,rocky,clear,52.482,53.82
1,2026-07-15,OP-102,stockpile,315.249,45.541,2,rocky,clear,59.983,41.26
1,2026-07-15,OP-102,stockpile,73.155,137.47,2,rocky,clear,56.761,13.427
1,2026-07-15,OP-102,stockpile,373.003,91.872,2,rocky,clear,52.975,44.249
1,2026-07-15,OP-102,stockpile,249.95,8.417,2,rocky,clear,50.242,27.647
1,2026-07-15,OP-102,stockpile,288.701,81.455,2,rocky,clear,52.467,38.298
1,2026-07-15,OP-102,stockpile,46.749,119.217,2,rocky,clear,57.559,9.82
1,2026-07-15,OP-102,stockpile,75.589,9.481,2,rocky,clear,50.123,8.336
1,2026-07-15,OP-102,stockpile,259.646,83.768,2,rocky,clear,50.476,29.354
1,2026-07-16,OP-102,grading,207.883,127.596,2,firm,clear,58.642,55.078
1,2026-07-16,OP-102,grading,74.259,21.771,2,firm,clear,66.345,21.692
1,2026-07-16,OP-102,grading,37.86,59.443,2,firm,clear,65.633,11.945
1,2026-07-16,OP-102,grading,373.041,69.782,2,firm,clear,64.249,118.494
1,2026-07-16,OP-102,grading,102.302,33.735,2,firm,clear,60.685,30.477
1,2026-07-16,OP-102,grading,389.198,99.766,2,firm,clear,66.818,127.066
1,2026-07-16,OP-102,grading,160.111,18.47,2,firm,clear,60.505,42.98
1,2026-07-16,OP-102,grading,84.521,157.864,2,firm,clear,58.936,24.052
1,2026-07-16,OP-102,grading,314.337,90.93,2,firm,clear,60.634,89.842
1,2026-07-16,OP-102,grading,172.336,47.502,2,firm,clear,61.4,44.082
1,2026-07-17,OP-102,trenching,193.701,99.614,2,firm,clear,53.526,35.33
1,2026-07-17,OP-102,trenching,308.544,4.625,2,firm,clear,52.677,50.162
1,2026-07-17,OP-102,trenching,203.281,4.688,2,firm,clear,54.114,32.337
1,2026-07-17,OP-102,trenching,43.098,13.493,2,firm,clear,55.296,7.916
1,2026-07-17,OP-102,trenching,210.875,68.074,2,firm,clear,65.105,50.057
1,2026-07-17,OP-102,trenching,69.308,37.111,2,firm,clear,59.601,16.726
1,2026-07-17,OP-102,trenching,29.302,65.306,2,firm,clear,57.002,6.048
1,2026-07-17,OP-102,trenching,321.015,123.917,2,firm,clear,59.688,69.948
1,2026-07-17,OP-102,trenching,273.744,18.211,2,firm,clear,60.642,54.512
1,2026-07-17,OP-102,trenching,171.255,143.16,2,firm,clear,55.168,34.117
1,2026-07-18,OP-102,stockpile,118.975,70.458,2,firm,heat,43.003,11.784
1,2026-07-18,OP-102,stockpile,64.086,142.617,2,firm,heat,45.944,10.539
1,2026-07-18,OP-102,stockpile,403.495,11.302,2,firm,heat,41.978,42.53
